filename,path_1km,path_25m,model_b_max_prob,model_b_passed,model_a_max_prob,model_a_positive_pixels,final_positive,label_1km_positive,label_25m_positive,status
patch_21187_ignition_CWF125_20200822.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21187_ignition_CWF125_20200822.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21187_ignition_CWF125_20200822.npz,0.61916500,1,0.85871315,1,1,True,True,completed
patch_21188_ignition_RWF051_20200904.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21188_ignition_RWF051_20200904.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21188_ignition_RWF051_20200904.npz,0.99563706,1,0.91063523,1,1,True,True,completed
patch_21189_ignition_CWF162_20200905.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21189_ignition_CWF162_20200905.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21189_ignition_CWF162_20200905.npz,0.97701150,1,0.90427148,1,1,True,True,completed
patch_21190_ignition_CWF163_20200905.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21190_ignition_CWF163_20200905.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21190_ignition_CWF163_20200905.npz,0.97980899,1,0.88841009,1,1,True,True,completed
patch_21191_ignition_CWF164_20200905.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21191_ignition_CWF164_20200905.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21191_ignition_CWF164_20200905.npz,0.97975427,1,0.88480687,1,1,True,True,completed
patch_21192_ignition_CWF165_20200906.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21192_ignition_CWF165_20200906.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21192_ignition_CWF165_20200906.npz,0.45202726,1,0.70476437,1,1,True,True,completed
patch_21193_ignition_CWF166_20200906.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21193_ignition_CWF166_20200906.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21193_ignition_CWF166_20200906.npz,0.90791237,1,0.85281765,1,1,True,True,completed
patch_21194_ignition_CWF167_20200906.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21194_ignition_CWF167_20200906.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21194_ignition_CWF167_20200906.npz,0.79356039,1,0.72111869,1,1,True,True,completed
patch_21195_ignition_CWF168_20200906.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21195_ignition_CWF168_20200906.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21195_ignition_CWF168_20200906.npz,0.99488902,1,0.95033842,1,1,True,True,completed
patch_21196_ignition_CWF169_20200906.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21196_ignition_CWF169_20200906.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21196_ignition_CWF169_20200906.npz,0.90875858,1,0.88840401,1,1,True,True,completed
patch_21197_ignition_CWF170_20200906.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21197_ignition_CWF170_20200906.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21197_ignition_CWF170_20200906.npz,0.94317138,1,0.87035388,1,1,True,True,completed
patch_21198_ignition_EWF057_20201003.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21198_ignition_EWF057_20201003.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21198_ignition_EWF057_20201003.npz,0.99841237,1,0.92204511,1,1,True,True,completed
patch_21210_ignition_LWF093_20200821.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21210_ignition_LWF093_20200821.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21210_ignition_LWF093_20200821.npz,0.94785237,1,0.77108222,1,1,True,True,completed
patch_21211_ignition_LWF095_20200818.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21211_ignition_LWF095_20200818.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21211_ignition_LWF095_20200818.npz,0.53570801,1,0.64973259,1,1,True,True,completed
patch_21212_ignition_EWF049_20200916.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21212_ignition_EWF049_20200916.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21212_ignition_EWF049_20200916.npz,0.96189201,1,0.86373150,1,1,True,True,completed
patch_21227_ignition_LWF096_20200824.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21227_ignition_LWF096_20200824.npz,,0.30944961,0,,,0,True,,blocked_by_model_b
patch_21228_ignition_GWF041_20200905.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21228_ignition_GWF041_20200905.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21228_ignition_GWF041_20200905.npz,0.66209483,1,0.60671806,1,1,True,True,completed
patch_21262_ignition_RWF053_20200920.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21262_ignition_RWF053_20200920.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21262_ignition_RWF053_20200920.npz,0.99957794,1,0.96074408,1,1,True,True,completed
patch_21263_ignition_RWF057_20201102.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21263_ignition_RWF057_20201102.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21263_ignition_RWF057_20201102.npz,0.99999690,1,0.97877502,1,1,True,True,completed
patch_21264_ignition_MWF021_20201203.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21264_ignition_MWF021_20201203.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21264_ignition_MWF021_20201203.npz,1.00000000,1,0.97501922,1,1,True,True,completed
patch_21288_ignition_CWF129_20200824.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21288_ignition_CWF129_20200824.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21288_ignition_CWF129_20200824.npz,0.92390251,1,0.83611768,1,1,True,True,completed
patch_21311_ignition_CWF135_20200828.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21311_ignition_CWF135_20200828.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21311_ignition_CWF135_20200828.npz,0.98867351,1,0.93090194,1,1,True,True,completed
patch_21312_ignition_CWF136_20200828.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21312_ignition_CWF136_20200828.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21312_ignition_CWF136_20200828.npz,0.99771899,1,0.96544361,1,1,True,True,completed
patch_21313_ignition_CWF173_20200907.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21313_ignition_CWF173_20200907.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21313_ignition_CWF173_20200907.npz,0.95363826,1,0.82436323,1,1,True,True,completed
patch_21314_ignition_HWF049_20200919.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21314_ignition_HWF049_20200919.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21314_ignition_HWF049_20200919.npz,0.92792100,1,0.85485023,1,1,True,True,completed
patch_21315_ignition_HWF050_20200919.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21315_ignition_HWF050_20200919.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21315_ignition_HWF050_20200919.npz,0.91889417,1,0.82256001,1,1,True,True,completed
patch_21316_ignition_WWF036_20200920.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21316_ignition_WWF036_20200920.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21316_ignition_WWF036_20200920.npz,0.47364292,1,0.60363370,1,1,True,True,completed
patch_21317_ignition_WWF037_20200728.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21317_ignition_WWF037_20200728.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21317_ignition_WWF037_20200728.npz,0.99701983,1,0.92134511,1,1,True,True,completed
patch_21335_ignition_RWF056_20201001.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21335_ignition_RWF056_20201001.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21335_ignition_RWF056_20201001.npz,0.99996901,1,0.93865734,1,1,True,True,completed
patch_21359_ignition_CWF197_20201001.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21359_ignition_CWF197_20201001.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21359_ignition_CWF197_20201001.npz,0.99995661,1,0.96707135,1,1,True,True,completed
patch_21360_ignition_EWF059_20201008.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21360_ignition_EWF059_20201008.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21360_ignition_EWF059_20201008.npz,0.92075193,1,0.84416538,1,1,True,True,completed
patch_21363_ignition_MWF002_20200416.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21363_ignition_MWF002_20200416.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21363_ignition_MWF002_20200416.npz,0.96431142,1,0.83469999,1,1,True,True,completed
patch_21378_ignition_SWF062_20200818.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21378_ignition_SWF062_20200818.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21378_ignition_SWF062_20200818.npz,0.92499709,1,0.83760363,1,1,True,True,completed
patch_21379_ignition_GWF042_20200918.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21379_ignition_GWF042_20200918.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21379_ignition_GWF042_20200918.npz,0.85225415,1,0.71478331,1,1,True,True,completed
patch_21380_ignition_PWF050_20200924.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21380_ignition_PWF050_20200924.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21380_ignition_PWF050_20200924.npz,0.92639124,1,0.89362502,1,1,True,True,completed
patch_21381_ignition_CWF196_20200928.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21381_ignition_CWF196_20200928.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21381_ignition_CWF196_20200928.npz,0.99571449,1,0.85973436,1,1,True,True,completed
patch_21382_ignition_CWF195_20200919.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21382_ignition_CWF195_20200919.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21382_ignition_CWF195_20200919.npz,0.99916798,1,0.95284456,1,1,True,True,completed
patch_21409_ignition_LWF097_20200826.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21409_ignition_LWF097_20200826.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21409_ignition_LWF097_20200826.npz,0.53062725,1,0.72690815,1,1,True,True,completed
patch_21410_ignition_GWF045_20201004.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21410_ignition_GWF045_20201004.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21410_ignition_GWF045_20201004.npz,0.99969107,1,0.96220291,1,1,True,True,completed
patch_21441_ignition_WWF038_20201002.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21441_ignition_WWF038_20201002.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21441_ignition_WWF038_20201002.npz,0.87491399,1,0.80845881,1,1,True,True,completed
patch_21442_ignition_SWF067_20201012.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21442_ignition_SWF067_20201012.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21442_ignition_SWF067_20201012.npz,0.90126550,1,0.72307485,1,1,True,True,completed
patch_21443_ignition_CWF218_20201206.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21443_ignition_CWF218_20201206.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21443_ignition_CWF218_20201206.npz,0.46837914,1,0.74126816,1,1,True,True,completed
patch_21488_ignition_GWF047_20201006.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21488_ignition_GWF047_20201006.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21488_ignition_GWF047_20201006.npz,0.99848425,1,0.93958688,1,1,True,True,completed
patch_21506_ignition_GWF027_20201101.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21506_ignition_GWF027_20201101.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21506_ignition_GWF027_20201101.npz,0.99999976,1,0.97372502,1,1,True,True,completed
patch_21549_ignition_CWF194_20200926.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21549_ignition_CWF194_20200926.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21549_ignition_CWF194_20200926.npz,0.98954856,1,0.87836242,1,1,True,True,completed
patch_21550_ignition_CWF216_20201201.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21550_ignition_CWF216_20201201.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21550_ignition_CWF216_20201201.npz,0.99787033,1,0.91968411,1,1,True,True,completed
patch_21568_ignition_GWF040_20200815.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21568_ignition_GWF040_20200815.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21568_ignition_GWF040_20200815.npz,0.97874075,1,0.84260988,1,1,True,True,completed
patch_21587_ignition_PWF049_20200912.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21587_ignition_PWF049_20200912.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21587_ignition_PWF049_20200912.npz,0.69538945,1,0.55978191,1,1,True,True,completed
patch_21588_ignition_PWF054_20201105.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21588_ignition_PWF054_20201105.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21588_ignition_PWF054_20201105.npz,0.88454080,1,0.80024898,1,1,True,True,completed
patch_21604_ignition_WWF034_20200927.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21604_ignition_WWF034_20200927.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21604_ignition_WWF034_20200927.npz,0.84499532,1,0.63481230,1,1,True,True,completed
patch_21605_ignition_CWF201_20201008.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21605_ignition_CWF201_20201008.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21605_ignition_CWF201_20201008.npz,0.93724990,1,0.89200664,1,1,True,True,completed
patch_21606_ignition_CWF202_20201009.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21606_ignition_CWF202_20201009.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21606_ignition_CWF202_20201009.npz,0.99425590,1,0.89303195,1,1,True,True,completed
patch_21607_ignition_CWF217_20201206.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21607_ignition_CWF217_20201206.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21607_ignition_CWF217_20201206.npz,0.99972433,1,0.96188140,1,1,True,True,completed
patch_21616_ignition_CWF188_20200913.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21616_ignition_CWF188_20200913.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21616_ignition_CWF188_20200913.npz,0.96187079,1,0.84764916,1,1,True,True,completed
patch_21634_ignition_CWF123_20200820.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21634_ignition_CWF123_20200820.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21634_ignition_CWF123_20200820.npz,0.97609770,1,0.92559528,1,1,True,True,completed
patch_21667_ignition_PWF051_20201002.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21667_ignition_PWF051_20201002.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21667_ignition_PWF051_20201002.npz,0.86612457,1,0.79457688,1,1,True,True,completed
patch_21668_ignition_PWF052_20201003.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21668_ignition_PWF052_20201003.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21668_ignition_PWF052_20201003.npz,0.94219190,1,0.87574333,1,1,True,True,completed
patch_21669_ignition_CWF200_20201007.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21669_ignition_CWF200_20201007.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21669_ignition_CWF200_20201007.npz,0.98639834,1,0.91053683,1,1,True,True,completed
patch_21670_ignition_RWF058_20201025.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21670_ignition_RWF058_20201025.npz,,0.00569140,0,,,0,True,,blocked_by_model_b
patch_21688_ignition_CWF153_20200902.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21688_ignition_CWF153_20200902.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21688_ignition_CWF153_20200902.npz,0.98745292,1,0.86311281,1,1,True,True,completed
patch_21689_ignition_CWF154_20200902.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21689_ignition_CWF154_20200902.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21689_ignition_CWF154_20200902.npz,0.98079979,1,0.90376449,1,1,True,True,completed
patch_21690_ignition_GWF048_20201003.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21690_ignition_GWF048_20201003.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21690_ignition_GWF048_20201003.npz,0.57252777,1,0.64972305,1,1,True,True,completed
patch_21699_ignition_CWF138_20200829.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21699_ignition_CWF138_20200829.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21699_ignition_CWF138_20200829.npz,0.96936941,1,0.84327424,1,1,True,True,completed
patch_21700_ignition_CWF137_20200829.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21700_ignition_CWF137_20200829.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21700_ignition_CWF137_20200829.npz,0.99776745,1,0.96291918,1,1,True,True,completed
patch_21701_ignition_RWF048_20200901.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21701_ignition_RWF048_20200901.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21701_ignition_RWF048_20200901.npz,0.99521434,1,0.91050756,1,1,True,True,completed
patch_21702_ignition_EWF053_20200926.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21702_ignition_EWF053_20200926.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21702_ignition_EWF053_20200926.npz,0.98025185,1,0.82983464,1,1,True,True,completed
patch_21710_ignition_SWF066_20200825.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21710_ignition_SWF066_20200825.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21710_ignition_SWF066_20200825.npz,0.97523189,1,0.85407150,1,1,True,True,completed
patch_21711_ignition_CWF208_20201010.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21711_ignition_CWF208_20201010.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21711_ignition_CWF208_20201010.npz,0.95334083,1,0.80718851,1,1,True,True,completed
patch_21737_ignition_LWF099_20200910.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21737_ignition_LWF099_20200910.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21737_ignition_LWF099_20200910.npz,0.51092237,1,0.58817041,1,1,True,True,completed
patch_21738_ignition_CWF190_20200912.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21738_ignition_CWF190_20200912.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21738_ignition_CWF190_20200912.npz,0.98771650,1,0.84434533,1,1,True,True,completed
patch_21739_ignition_CWF189_20200913.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21739_ignition_CWF189_20200913.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21739_ignition_CWF189_20200913.npz,0.98767287,1,0.82732439,1,1,True,True,completed
patch_21740_ignition_CWF185_20200909.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21740_ignition_CWF185_20200909.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21740_ignition_CWF185_20200909.npz,0.99843472,1,0.95006549,1,1,True,True,completed
patch_21741_ignition_CWF203_20201009.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21741_ignition_CWF203_20201009.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21741_ignition_CWF203_20201009.npz,0.97872925,1,0.87057811,1,1,True,True,completed
patch_21750_ignition_CWF149_20200830.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_21750_ignition_CWF149_20200830.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_21750_ignition_CWF149_20200830.npz,0.94863397,1,0.83249992,1,1,True,True,completed
